חברה,שם,קטגוריה,אתר אינטרנט,כתובת,טלפון,קניות אונליין,אזור,חדש,latitude,longitude
JUMP & ONOT,ביג יוקנעם,ביגוד והנעלה,,"יוקנעם, שד' יצחק רבין 9",04-9590900,N,מרכז,Y,32.642973,35.093489
JUMP & ONOT,רמלה,ביגוד והנעלה,,"רמלה, שד' הרצל 91",08-8646620,N,מרכז,Y,31.926131,34.876848
JUMP & ONOT,ביג קרית גת,ביגוד והנעלה,,"קרית גת, דרך הדרום 3/9",08-6812273,N,דרום,Y,31.603930,34.772429
JUMP & ONOT,ביג פוריה טבריה,ביגוד והנעלה,,"טבריה, המברג 1",04-6724939 ,N,צפון,Y,32.784704,35.498521
JUMP & ONOT,גלובוס סנטר נתיבות,ביגוד והנעלה,,"נתיבות, בעלי המלאכה 203",08-9934720,N,דרום,Y,31.418391,34.598377
JUMP & ONOT,ביג נצרת,ביגוד והנעלה,,"נצרת, תופיק זיאד 53",04-6017733,N,צפון,Y,32.695271,35.299956
JUMP & ONOT,"עודפים ראשל""צ",ביגוד והנעלה,,"ראשון לציון, לישנסקי 18",03-9416200,N,מרכז,Y,31.991977,34.767582
JUMP & ONOT,פרץ סנטר דימונה,ביגוד והנעלה,,"דימונה, פרץ סנטר כביש 25",08-6570529,N,דרום,Y,31.061547,35.020310
JUMP & ONOT,עזריאלי חולון,ביגוד והנעלה,,"חולון, גולדה מאיר 7/149",03-5011149,N,מרכז,Y,32.012297,34.779420
JUMP & ONOT,שבעת הכוכבים,ביגוד והנעלה,,"הרצליה, שדרות שבעת הכוכבים 8",09-9569000 ,N,שרון,Y,32.165627,34.824104
JUMP & ONOT,קניון הזהב,ביגוד והנעלה,,"ראשון לציון, דוד סחרוב 21",03-9410606 ,N,מרכז,Y,31.989830,34.773951
JUMP & ONOT,עזריאלי קרית אתא,ביגוד והנעלה,,"קרית אתא, העצמאות 39",04-6291762,N,צפון,Y,32.803596,35.102658
JUMP & ONOT,קניון מרגליות,ביגוד והנעלה,,"הוד השרון, ז'בוטינסקי 3/30",09-7742500,N,שרון,Y,32.143593,34.891845
JUMP & ONOT,ביג בית שמש,ביגוד והנעלה,,"בית שמש, יגאל אלון 3",02-6480000,N,ירושלים,Y,31.755709,34.990503
JUMP & ONOT,ביג דנילוף טבריה,ביגוד והנעלה,,"טבריה, יהודה הלוי 1",04-6326351,N,צפון,Y,32.790347,35.533708
JUMP & ONOT,קניון וואן נצרת עלית,ביגוד והנעלה,,"נוף הגליל, דרך החטיבות",04-6732444,N,צפון,Y,32.699129,35.310368
JUMP & ONOT,קניון ערד,ביגוד והנעלה,,"ערד, תעשיה 56",08-8505300,N,דרום,Y,31.247412,35.200963
JUMP & ONOT,"עודפים ב""ש",ביגוד והנעלה,,"באר שבע, שד' רגר יצחק 28/115",08-6900600,N,דרום,Y,31.247605,34.798374
JUMP & ONOT,קניון קרית אונו,ביגוד והנעלה,,"קריית אונו, שלמה המלך 37",03-6777999,N,מרכז,Y,32.055754,34.863205
JUMP & ONOT,סיטי סנטר חיפה,ביגוד והנעלה,,"חיפה, בן גוריון 6/33",04-6020900,N,צפון,Y,32.823099,34.991824
JUMP & ONOT,פסגת זאב,ביגוד והנעלה,,"ירושלים, שד' משה דיין 106",02-6767600,N,ירושלים,Y,31.827976,35.240188
JUMP & ONOT,עזריאלי עכו,ביגוד והנעלה,,"עכו, אזור תעשיה צפון",04-6331525,N,צפון,Y,32.923020,35.081220
JUMP & ONOT,תחנה מרכזית ירושלים,ביגוד והנעלה,,"ירושלים, יפו 226",02-5337600,N,ירושלים,Y,31.788909,35.203233
JUMP & ONOT,ביג פאשן אשדוד,ביגוד והנעלה,,"אשדוד, דרך הרכבת 1",08-6766000,N,דרום,Y,31.776420,34.664110
JUMP & ONOT,חוצות המפרץ,ביגוד והנעלה,,"חיפה, חוצות המפרץ",04-8408400 ,N,צפון,Y,32.808004,35.056590
JUMP & ONOT,שדרות,ביגוד והנעלה,,"שדרות, הפלדה 1",08-6908157,N,דרום,Y,31.521226,34.595132
JUMP & ONOT,חנות המפעל,ביגוד והנעלה,,"תל אביב, דרך בן צבי 84",03-6558888,N,מרכז,Y,32.041843,34.771784
JUMP & ONOT,"דומיניק ב""ש",ביגוד והנעלה,,"באר שבע, הרצל 110",08-6234659,N,דרום,Y,31.242879,34.790975
JUMP & ONOT,ביג כרמיאל,ביגוד והנעלה,,"כרמיאל, מעלה כמון 2",04-9884340,N,צפון,Y,32.926624,35.321659
JUMP & ONOT,מגדל העמק,ביגוד והנעלה,,"מגדל העמק, הזית מרכז מסחרי",054-5466390,N,צפון,Y,32.675669,35.239524
JUMP & ONOT,עזריאלי חיפה,ביגוד והנעלה,,"חיפה, פלימן משה 4",04-8550043,N,צפון,Y,32.789641,34.965637
JUMP & ONOT,קניון אורות,ביגוד והנעלה,,"אור עקיבא, הנשיא 1",04-6000200,N,צפון,Y,32.519052,34.947425
JUMP & ONOT,נהריה,ביגוד והנעלה,,"נהריה, אירית 110",04-6000300 ,N,צפון,Y,32.990221,35.094900
JUMP & ONOT,עזריאלי רמלה,ביגוד והנעלה,,"רמלה, רזיאל דוד 1",08-6339900,N,מרכז,Y,31.925724,34.863969
JUMP & ONOT,קניון איילון,ביגוד והנעלה,,"רמת גן, דרך אבא הלל 301",03-5223300,N,מרכז,Y,32.099621,34.827048
JUMP & ONOT,קניון העמקים,ביגוד והנעלה,,"עפולה, חנקין יהושע 14",04-8666960,N,צפון,Y,32.603988,35.294021
JUMP & ONOT,קניון הסביונים,ביגוד והנעלה,,"יהוד, דרך משה דיין 3",03-7432876 ,N,מרכז,Y,32.030079,34.878483
LACOSTE,ראשון לציון ,ביגוד והנעלה,,"ראשון לציון, קניון הזהב סחרוב 21",,N,מרכז,N,31.99012,34.774533000000005
PUMA,ראשון לציון ,ביגוד והנעלה,,"ראשון לציון, קניון הזהב סחרוב 21",,N,מרכז,N,31.99012,34.774327
Lee,Lee - חנות הדגל,ביגוד והנעלה,leejeans.co.il,"תל אביב, דיזנגוף 162",03-6984052,Y,מרכז,Y,32.083816,34.774359
Lee,International Outlet Store,ביגוד והנעלה,leejeans.co.il,"חולון, המכתש 6",,Y,מרכז,Y,32.025818,34.794831
New Era,International Outlet Store,ביגוד והנעלה,,"חולון, המכתש 6",,N,מרכז,Y,32.025818,34.794624999999996
MANGO,טבריה-מרכז העיר,ביגוד והנעלה,shop.mango.com,"טבריה, הירדן 6",04-6716301,N,צפון,N,32.787959,35.537894
MANGO,קניון ממילא,ביגוד והנעלה,shop.mango.com,"ירושלים, יצחק קריב 6",02-6259094,N,ירושלים,N,31.777884,35.224859
MANGO,עיר ימים נתניה,ביגוד והנעלה,shop.mango.com,"נתניה, בני ברמן 2",,N,שרון,N,32.27923,34.846339
MAX MORETTI,MAX MORETTI,ביגוד והנעלה,,"ירושלים, בן יהודה 23",02-6255748,N,ירושלים,N,31.781249,35.216651000000006
גולף,גולף,ביגוד והנעלה,www.golfgroup.co.il/,"ירושלים, בן יהודה 23",02-6255952,N,ירושלים,N,31.781249,35.216445
MAX MORETTI,קניון הקריון,ביגוד והנעלה,,"קרית ביאליק, דרך עכו 192",04-8770927,N,צפון,N,32.842115,35.007822
MAX MORETTI,מתחם קרדו,ביגוד והנעלה,,"אילת, דרך פעמי השלום 23 מלונות הרודס",073-2505081,N,אילת,N,29.548281,34.964331
NAUTICA,קניון ארנה,ביגוד והנעלה,www.nautica.co.il,"הרצליה, השונית 2",09-9573722,Y,שרון,N,32.163683,34.7978
TIMBERLAND,טימברלנד ארנה,ביגוד והנעלה,www.timberland.co.il,"הרצליה, קניון ארנה  השונית 2",09-9567334,Y,שרון,N,32.163792,34.797691
ניין ווסט,קניון ארנה,ביגוד והנעלה,www.nine-west.co.il,"הרצליה, השונית 2",09-9510373,N,שרון,N,32.163683,34.797582
NAUTICA,מתחם G,ביגוד והנעלה,www.nautica.co.il,"כפר סבא, ויצמן 207",09-7680747,Y,שרון,N,32.171698,34.928022000000006
NAUTICA,קניון ממילא,ביגוד והנעלה,www.nautica.co.il,"ירושלים, יצחק קריב 6",02-6243927,Y,ירושלים,N,31.777278,35.224774000000004
גלי,ירושלים,ביגוד והנעלה,www.gali.co.il,"ירושלים, יצחק קריב 6",02-6257260,N,ירושלים,N,31.777278,35.224568
NAUTICA,רויאל גרדן,ביגוד והנעלה,www.nautica.co.il,"אילת, החוף הצפוני",08-6377547,Y,אילת,N,29.550807,34.962404
NAUTICA,קניון שרונים,ביגוד והנעלה,www.nautica.co.il,"הוד השרון, הרקון 2",09-7735879,Y,שרון,N,32.133294,34.901648
NAUTICA,קניון עזריאלי,ביגוד והנעלה,www.nautica.co.il,"תל אביב, דרך פתח תקוה 132",03-5351591,Y,מרכז,N,32.075712,34.791726000000004
TIMBERLAND,טימברלנד עזריאלי,ביגוד והנעלה,www.timberland.co.il,"תל אביב, קניון עזראלי  דרך פתח תקוה 132",03-6095518,Y,מרכז,N,32.0758037986928,34.791567
דפנה לוינסון,דפנה לוינסון ו-so simple,ביגוד והנעלה,www.daphnalevinson.com,"תל-אביב, קניון עזריאלי - מנחם בגין",03-6092105,N,מרכז,N,32.0756202013072,34.791567
NAUTICA,קניון עזריאלי,ביגוד והנעלה,www.nautica.co.il,"עכו, החרושת 2",04-6292518,Y,צפון,N,32.923047,35.081367
גלי,קניון עכו,ביגוד והנעלה,www.gali.co.il,"עכו, דרך החרושת 2",04-8717821,N,צפון,N,32.92315892580576,35.081308256805556
לי קופר,קניון עכו,ביגוד והנעלה,www.leecooper.co.il,"עכו, דרך החרושת 2",04-6391767,N,צפון,N,32.923137184681515,35.08112920253825
NAUTICA,פארק הקרח,ביגוד והנעלה,www.nautica.co.il,"אילת, קאופמן 8",08-6636664,Y,אילת,N,29.554106,34.965597
NAUTICA,קניון גבעתיים,ביגוד והנעלה,www.nautica.co.il,"גבעתיים, ויצמן 71",03-6123240,Y,מרכז,N,32.066596,34.810224
NAUTICA,קניון הגבעה,ביגוד והנעלה,www.nautica.co.il,"גבעת שמואל, יוני נתניהו 23",03-5324079,Y,מרכז,N,32.075565,34.855217
NAUTICA,רמלה ,ביגוד והנעלה,www.nautica.co.il,"רמלה, קניון עזריאלי רמלה ",08-6247500,Y,מרכז,N,31.925760,34.863579
NAUTICA,קניון הקריון ,ביגוד והנעלה,www.nautica.co.il,"קרית ביאליק, קניון קריון קרית ביאליק",04-8206596,Y,צפון,N,32.844131,35.091060
NAUTICA,ראשון לציון - קניון ראשונים ,ביגוד והנעלה,www.nautica.co.il,"ראשון לציון, שד' נים 2",03-6328412,Y,מרכז,N,31.949417,34.803037
NAUTICA,פתח תקווה - הקניון הגדול,ביגוד והנעלה,www.nautica.co.il,"פתח תקווה, קניון הגדול ",03-9271502,Y,מרכז,N,32.093360,34.866252
NAUTICA,רמת גן ,ביגוד והנעלה,www.nautica.co.il,"רמת גן, קניון איילון אבא הלל 301",03-7392440,Y,מרכז,N,32.100182,34.826750
New Era,New Era - חנות הדגל,ביגוד והנעלה,,"תל אביב, דיזינגוף סנטר, ת״א, בניין A - קומה 1",03-9134026,N,מרכז,Y,32.075042,34.775439
New Era,אילת,ביגוד והנעלה,,"אילת, דרך פעמי השלום 8 - טיילת רויאל ביץ' ",,N,אילת,Y,29.548792,34.963130
NYOU אינטר ג'ינס ,קניון מלכת שבא-אילת,ביגוד והנעלה,,"אילת, טיילת מלכת שבא",08-6338987,N,אילת,N,29.550612,34.960949
NYOU אינטר ג'ינס ,הסתת-אילת,ביגוד והנעלה,,"אילת, הסתת 20",08-6315868,N,אילת,N,29.565640,34.960021
NYOU אינטר ג'ינס ,קניון אייס מול-אילת,ביגוד והנעלה,,"אילת, קאמפן 8, קניון אייס מול",08-6317008,N,אילת,N,29.554090,34.965582
NYOU אינטר ג'ינס ,כפר סילבר,ביגוד והנעלה,,"אשקלון, צומת כפר סילבר",08-8587892,N,דרום,N,31.674518,34.608987
NYOU אינטר ג'ינס ,נתניה,ביגוד והנעלה,,"נתניה, שטמפפר 3",09-8878402,N,שרון,N,32.328964,34.855212
NYOU אינטר ג'ינס ,רמלה,ביגוד והנעלה,,"רמלה, קניון עזריאלי רמלה",08-6337700,N,מרכז,N,31.925879,34.863949
NYOU אינטר ג'ינס ,רמת גן,ביגוד והנעלה,,"רמת גן, אבא הלל סילבר 301, קניון איילון",03-5453666,N,מרכז,N,32.100877,34.826655
NYOU אינטר ג'ינס ,חיפה,ביגוד והנעלה,,"חיפה, שמחה גולן 54, גרנד קניון",04-8121324,N,צפון,N,32.789711,35.007812
NYOU אינטר ג'ינס ,נצרת,ביגוד והנעלה,,"נצרת, מתחם ביג פאשן",04-6283751,N,צפון,N,32.696029,35.301028
NYOU אינטר ג'ינס ,ירכא,ביגוד והנעלה,,"ירכא, קניון מיי בייבי",04-6487947,N,צפון,N,32.949685,35.179038
NYOU אינטר ג'ינס ,אאוטלט אילת,ביגוד והנעלה,,"אילת, חטיבת גולני 40",08-9472099,N,אילת,N,29.565196,34.955787
NYOU אינטר ג'ינס ,אאוטלט חולון,ביגוד והנעלה,,"חולון, המכתש 6, א.ת",03-7730100,N,מרכז,N,32.026043,34.795236
NYOU אינטר ג'ינס ,ראש פינה,ביגוד והנעלה,,"ראש פינה, סנטר הגליל",,N,צפון,N,32.969139,35.550225
NYOU אינטר ג'ינס ,קרית גת,ביגוד והנעלה,,"קרית גת, דרך הדרום 22",,N,דרום,N,31.605265,34.777688
NYOU אינטר ג'ינס ,שער הצפון,ביגוד והנעלה,,"חיפה, הסולל 213, קניון שער הצפון",,N,צפון,N,32.807627,35.077341000000004
STEVE MADDEN,קניון שער הצפון,ביגוד והנעלה,stevemadden.co.il,"קרית אתא, הסולל 213, קניון שער הצפון",,Y,צפון,N,32.807627,35.077135
NYOU אינטר ג'ינס ,אאוטלט בילו,ביגוד והנעלה,,"קרית עקרון, בילו סנטר",,N,מרכז,N,31.864965,34.816612
NYOU אינטר ג'ינס ,אאוטלט עד הלום,ביגוד והנעלה,,"אשדוד, צומת עד הלום",08-6639166,N,דרום,N,31.766176,34.665423
NYOU אינטר ג'ינס ,"נמל ת""א",ביגוד והנעלה,,"תל אביב, יורי הסירה, נמל ת""א",03-7370669,N,מרכז,N,32.101882,34.775945
NYOU אינטר ג'ינס ,קניון אבנת,ביגוד והנעלה,,"פתח תקווה, ז'בוטינסקי 72",03-9191580,N,מרכז,N,32.093325,34.865359
NYOU אינטר ג'ינס ,ביג כרמיאל,ביגוד והנעלה,,"כרמיאל, מעלה כמון 2",04-6068868,N,צפון,N,32.927206,35.323502
NYOU אינטר ג'ינס ,אאוטלט קרית אתא,ביגוד והנעלה,,"קרית אתא, שד' ההסתדרות 248",04-6978888,N,צפון,N,32.809966,35.072947
NYOU אינטר ג'ינס ,סטאר סנטר אשדוד,ביגוד והנעלה,,"אשדוד, ז'בוטינסקי 45",,N,דרום,N,31.810255,34.656618
NYOU אינטר ג'ינס ,קניון עופר באר שבע,ביגוד והנעלה,,"באר שבע, שד' טוביהו 125",,N,דרום,N,31.250389,34.771840000000005
STEVE MADDEN,קניון עופר באר שבע,ביגוד והנעלה,stevemadden.co.il,"באר שבע, שד' טוביהו 125",,Y,דרום,N,31.2504807986928,34.771681
ריפליי,קניון עופר באר שבע,ביגוד והנעלה,,"באר שבע, שד' טוביהו 125",,Y,דרום,N,31.2502972013072,34.771681
NYOU אינטר ג'ינס ,קניון רחובות,ביגוד והנעלה,,"רחובות, בילו 2",08-6602809,N,מרכז,N,31.893776,34.807094
NYOU אינטר ג'ינס ,קרית שמונה ,ביגוד והנעלה,,"קרית שמונה, הנשיא 4 קניון נחמיה ",04-6178745,N,צפון,N,33.221599,35.575506
NYOU אינטר ג'ינס ,אשקלון ,ביגוד והנעלה,,"אשקלון, מתחם גלובוס סנטר",08-6219268,N,דרום,N,31.626932,34.583684
NYOU אינטר ג'ינס ,ראשון לציון - קניון ראשונים ,ביגוד והנעלה,,"ראשון לציון, שדרות נים 2",,N,מרכז,N,31.949472,34.803082
NYOU אינטר ג'ינס ,כרמיאל,ביגוד והנעלה,,"כרמיאל, מעלה כמון 2 מרכז ביג ",,N,צפון,N,32.927204,35.323457
NYOU אינטר ג'ינס ,אילת,ביגוד והנעלה,,"אילת, הרודס , דרך פעמי השלום, טיילת אילת ",08-6515495,N,אילת,N,29.549850,34.961210
NYOU אינטר ג'ינס ,כפר סבא,ביגוד והנעלה,,"כפר סבא, קניון G, וייצמן 207 ",09-7712193,N,שרון,N,32.170760,34.928260
ONE PROJECT,חנות אינטרנטית בלבד,ביגוד והנעלה,www.oneprojectshop.com/,"רמלה, משרדים בלבד-הר הגלבוע 1",,Y,מרכז,N,31.917392,34.890130
המשביר לצרכן,קניון חוצות,ביגוד והנעלה,www.mashbir.co.il,"כרמיאל, מעלה כמון 5",04-6663101,N,צפון,N,32.908005,35.32423
ניין ווסט,קניון חוצות,ביגוד והנעלה,www.nine-west.co.il,"כרמיאל, מעלה כמון 5",04-9082856,N,צפון,N,32.907905407078566,35.324287500000004
PUMA,תל אביב ,ביגוד והנעלה,,"תל אביב, נמל תל אביב ",,N,מרכז,N,32.097510,34.773550
RAZILI,רמת האביב ,ביגוד והנעלה,www.razili.co.il/,"רמת אביב, איינשטיין 40",03-6437220,N,מרכז,N,32.112925,34.797187
RAZILI,הרצליה ,ביגוד והנעלה,www.razili.co.il/,"הרצליה, שדרות שבעת הכוכבים 8 ",09-9505358,N,שרון,N,32.165785,34.823906
RAZILI,גבעתיים ,ביגוד והנעלה,www.razili.co.il/,"גבעתיים, דרך יצחק רבין 53 קניון גבעתיים ",03-5712112,N,מרכז,N,32.066474,34.809789
RAZILI,קרית אונו ,ביגוד והנעלה,www.razili.co.il/,"קרית אונו, שלמה המלך 37",03-5343773,N,מרכז,N,32.055151,34.863998
RAZILI,רחובות ,ביגוד והנעלה,www.razili.co.il/,"רחובות, ביל""ו 2 קניון רחובות ",08-9463773,N,מרכז,N,31.893545,34.807547
RAZILI,חיפה ,ביגוד והנעלה,www.razili.co.il/,"חיפה - גארנד, דרך שמחה גולן 54",04-6334720,N,צפון,N,32.789201,35.008204
RAZILI,שרונים ,ביגוד והנעלה,www.razili.co.il/,"הוד השרון, קניון שרונים ",09-7445151,N,שרון,N,32.133395,34.900954
RAZILI,קרית ביאליק - קריון ,ביגוד והנעלה,www.razili.co.il/,"קרית ביאליק, דרך עכו 192",04-8316203,N,צפון,N,32.843935,35.089816
RAZILI,אילת ,ביגוד והנעלה,www.razili.co.il/,"אילת, דרך פעמי השלום 19 ",08-6229159,N,אילת,N,29.550108,34.960541
RAZILI,ראשון לציון ,ביגוד והנעלה,www.razili.co.il/,"ראשון לציון, קניון הזהב סחרוב 21",03-5617239,N,מרכז,N,31.990145,34.773143
RAZILI,נמל תל אביב ,ביגוד והנעלה,www.razili.co.il/,"תל אביב, יורדי הסירה 1 האנגר 8",03-7370669,N,מרכז,N,32.096242,34.773359
RAZILI,פתח תקווה,ביגוד והנעלה,www.razili.co.il/,"פתח תקווה, ז'בוטינסקי 72",,N,מרכז,N,32.093470,34.865370
RAZILI,הרצליה - אאוטלט ,ביגוד והנעלה,www.razili.co.il/,"הרצליה, מדינת היהודים 85",09-7738944,N,שרון,N,32.166883,34.810840
RUBY BAY,ראשון לציון קניון הזהב,ביגוד והנעלה,,"ראשון לציון, דוד סחרוב 21",,N,מרכז,Y,31.990467,34.775201
RUBY BAY,כפר סבא ,ביגוד והנעלה,,"כפר סבא, ויצמן 207",,N,שרון,Y,32.170639,34.927697
RUBY BAY,קרית אונו ,ביגוד והנעלה,,"קרית אונו, שלמה המלך 37",,N,מרכז,Y,32.055552,34.863372
RUBY BAY,נתניה,ביגוד והנעלה,,"נתניה, בני ברמן 2",,N,שרון,Y,32.279139,34.847068
RUBY BAY,רמת אביב,ביגוד והנעלה,,"תל אביב, אינשטיין 40",,N,מרכז,Y,32.112547,34.795355
RUBY BAY,ראשון לציון ,ביגוד והנעלה,,"ראשון לציון, סינמה סיטי ",,N,מרכז,Y,31.983255,34.771163
RUBY BAY,קניון שער צפון,ביגוד והנעלה,,", קרית אתא ",,N,צפון,Y,32.807552,35.077128
RUBY BAY,תל אביב ,ביגוד והנעלה,,"תל אביב, נמל תל אביב ",,N,מרכז,Y,32.097005,34.772987
Scotch & Soda,סקוץ' שינקין,ביגוד והנעלה,scotch-soda.co.il,"תל אביב, שנקין 64",03-9112318,Y,מרכז,Y,32.068185,34.777291
Scotch & Soda,סקוץ' רמת אביב,ביגוד והנעלה,scotch-soda.co.il,"תל אביב, קניון רמת אביב",03-9112318,Y,מרכז,Y,32.111937,34.797167
Scotch & Soda,קניון TLV,ביגוד והנעלה,scotch-soda.co.il,"תל אביב, החשמונאים 96 קניון TLV",,Y,מרכז,Y,32.067734,34.783657
SKECHERS,"סקצ'רס נמל ת""א",ביגוד והנעלה,,"תל אביב, כ""ג יורדי הסירה 1",03-5464988,N,מרכז,N,32.096476,34.774009
SKECHERS,סקצ'רס חולון,ביגוד והנעלה,,"חולון, המכתש 6",03-5005277,N,מרכז,N,32.026017,34.795212
SKECHERS,סקצ'רס ראש פינה,ביגוד והנעלה,,"ראש פינה, הגליל ראש פינה",03-5437119,N,צפון,N,32.969159,35.549263
SKECHERS,סקצ'רס טבריה,ביגוד והנעלה,,"טבריה, קניון ביג לשין יהודה הלוי 1",03-5437133,N,צפון,N,32.790546,35.533660
SKECHERS,סקצ'רס מבקיעים ,ביגוד והנעלה,,"אשקלון, חוף אשקלון צומת מבקעים",,N,דרום,N,31.626886,34.583631
STEVE MADDEN,אילת נפטון,ביגוד והנעלה,stevemadden.co.il,"אילת, טיילת נפטון",08-9400652,Y,אילת,N,29.550569,34.956500
STEVE MADDEN,ביג פאשן אשדוד,ביגוד והנעלה,stevemadden.co.il,"אשדוד, שדרות אריאל שרון 1",08-6335500,Y,דרום,N,31.804381,34.655314
STEVE MADDEN,ממילא,ביגוד והנעלה,stevemadden.co.il,"ירושלים, יצחק קריב 6, מתחם ממילא",02-5828767,Y,ירושלים,N,31.777728,35.225618
STEVE MADDEN,דיזינגוף סנטר,ביגוד והנעלה,stevemadden.co.il,"תל-אביב, דיזינגוף 50",03-6165540,Y,מרכז,N,32.075346,34.775395
STEVE MADDEN,נמל תל-אביב,ביגוד והנעלה,stevemadden.co.il,"תל-אביב, יורדי הסירה 1, האנגר 8",03-5446375,Y,מרכז,N,32.097685,34.773756
STEVE MADDEN,קניון עזריאלי,ביגוד והנעלה,stevemadden.co.il,"תל-אביב, דרך מנחם בגין 148",03-6038680,Y,מרכז,N,32.076974,34.792356
STEVE MADDEN,G כפר סבא,ביגוד והנעלה,stevemadden.co.il,"כפר סבא, ויצמן 207",,Y,שרון,N,32.172074,34.928437
STEVE MADDEN,קניון שבעת הכוכבים,ביגוד והנעלה,stevemadden.co.il,"הרצליה, שבעת הכוכבים 1",09-9579148,Y,שרון,N,32.163624,34.824390
STEVE MADDEN,אייס מול אילת,ביגוד והנעלה,stevemadden.co.il,"אילת, קאמפן 8",08-6156760,Y,אילת,N,29.554141,34.965599
STEVE MADDEN,אאוטלט חוצות המפרץ,ביגוד והנעלה,stevemadden.co.il,"חיפה, קניון חוצות המפרץ",,Y,צפון,N,32.808116,35.056170
STEVE MADDEN,ביג נצרת,ביגוד והנעלה,stevemadden.co.il,"נצרת, תופיק זאיד 53-מתחם ביג",,Y,צפון,N,32.696170,35.301147
STEVE MADDEN,עיר ימים נתניה,ביגוד והנעלה,stevemadden.co.il,"נתניה, ברמן 2",09-9611996,Y,שרון,N,32.279197,34.847150000000006
ריפליי,עיר ימים נתניה,ביגוד והנעלה,,"נתניה, ברמן 2",,Y,שרון,N,32.279197,34.846944
STEVE MADDEN,קריון,ביגוד והנעלה,stevemadden.co.il,"קרית ביאליק, דרך עכו 192",04-6649312,Y,צפון,N,32.844058,35.089919
ריפליי,קריון,ביגוד והנעלה,,"קרית ביאליק, דרך עכו 192",,Y,צפון,N,32.844058,35.089712999999996
STEVE MADDEN,אאוטלט חולון,ביגוד והנעלה,stevemadden.co.il,"חולון, המשביר 1, פרמיון סנטר",03-6545553,Y,מרכז,N,32.015158,34.802144
STEVE MADDEN,הדר תלפיות,ביגוד והנעלה,stevemadden.co.il,"ירושלים, גנרל פייר קניג 26, תלפיות",02-5020920,Y,ירושלים,N,31.753629,35.213473
STEVE MADDEN,אאוטלט הרצליה,ביגוד והנעלה,stevemadden.co.il,"הרצליה, מדינת היהודים 85",09-9652408,Y,מרכז,N,32.167046,34.810819
STEVE MADDEN,חיפה ,ביגוד והנעלה,stevemadden.co.il,"חיפה, שמחה גולן 54 גרנד קניון ",04-8121324,Y,צפון,N,32.789215,35.007799
STEVE MADDEN,פתח תקווה - הקניון הגדול,ביגוד והנעלה,stevemadden.co.il,"פתח תקווה, ז'בוטינסקי 72-74",03-9191580,Y,מרכז,N,32.092421,34.864917
STEVE MADDEN,זכרון יעקב ,ביגוד והנעלה,stevemadden.co.il,"זכרון יעקב, אזור תעשיה מערבי כביש 4 ",04-6978939,Y,צפון,N,32.574588,34.938578
STORY,תל אביב,ביגוד והנעלה,storyonline.co.il,"תל אביב, שנקין 60",03-9112318,Y,מרכז,Y,32.068430,34.776776
STORY,תל אביב - בזל,ביגוד והנעלה,storyonline.co.il,"תל אביב, דיזנגוף 246",03-9112318,Y,מרכז,Y,32.090165,34.775803
STORY,גבעתיים,ביגוד והנעלה,storyonline.co.il,"גבעתיים, קניון גבעתיים ",03-9112318,Y,מרכז,Y,32.066743,34.809864
STORY,רמת אביב,ביגוד והנעלה,storyonline.co.il,"תל אביב, קניון רמת אביב", 03-9112318,Y,מרכז,Y,32.112915,34.795826
STORY,אילת,ביגוד והנעלה,storyonline.co.il,"אילת, טיילת נפטון",03-9112318,Y,דרום,Y,29.550813,34.956974
STORY,קניון TLV,ביגוד והנעלה,storyonline.co.il,"תל אביב, קניון TLV",03-9112318,Y,מרכז,Y,32.067794,34.783489
STORY,ירושלים,ביגוד והנעלה,storyonline.co.il,"ירושלים, המלך דויד 23",03-9112318,Y,ירושלים,Y,31.774170,35.222486
STORY,נתניה,ביגוד והנעלה,storyonline.co.il,"נתניה, קניון עיר ימים ",03-9112318,Y,שרון,Y,32.278677,34.847545
STORY,רמת גן,ביגוד והנעלה,storyonline.co.il,"רמת גן, אבא הלל 301",03-9112318,Y,מרכז,Y,32.100457,34.826602
STORY,ראשון לציון,ביגוד והנעלה,storyonline.co.il,"ראשון לציון, שדרות נים 2",03-9112318,Y,מרכז,Y,31.950166,34.802917
STORY,חיפה,ביגוד והנעלה,storyonline.co.il,"חיפה, דרך שמחה גולן 54",03-9112318,Y,צפון,Y,32.789769,35.00811
STORY,ביג יהוד,ביגוד והנעלה,storyonline.co.il,"יהוד, אלטלף 4 ביג יהוד ",03-5791186,Y,מרכז,Y,32.026069,34.900925
STORY,קניון TLV,ביגוד והנעלה,storyonline.co.il,"תל אביב, החשמונאים 96 קניון TLV",03-6143167,Y,מרכז,Y,32.069084,34.785583
TERMINAL X,חנות אינטרנטית בלבד,ביגוד והנעלה,www.terminalx.com/,"ראשון לציון, משרדים בלבד - אברהם (בומה) שביט 3",03-7130000,Y,מרכז,N,31.950759,34.768571
דפנה לוינסון,דפנה לוינסון ו-so simple,ביגוד והנעלה,www.daphnalevinson.com,"אשדוד, מרכז ביג - הרכבת 1",08-6412288,N,דרום,N,31.776511798692802,34.6641
ריפליי,ביג אשדוד,ביגוד והנעלה,,"אשדוד, מרכז ביג אשדוד",,Y,דרום,N,31.7763282013072,34.6641
TIMBERLAND,טימברלנד פארק הקרח,ביגוד והנעלה,www.timberland.co.il,"אילת, קניון פארק הקרח  קאופמן 8",08-6499822,Y,אילת,N,29.554111,34.965613
